"";"data";"rating";"vertice";"valor";"indexador"
"2364";2020-09-30;"A";"9";6,368724;"IPCA+"
"2365";2020-09-30;"A";"10";6,53682;"IPCA+"
"2366";2020-09-30;"A";"11";6,678434;"IPCA+"
"2367";2020-09-30;"A";"12";6,798889;"IPCA+"
"2368";2020-09-30;"A";"13";6,902212;"IPCA+"
"2369";2020-09-30;"A";"14";6,991643;"IPCA+"
"2370";2020-09-30;"A";"15";7,069645;"IPCA+"
"2371";2020-10-31;"A";"1";0,616444;"IPCA+"
"2372";2020-10-31;"A";"2";3,195847;"IPCA+"
"2373";2020-10-31;"A";"3";4,352798;"IPCA+"
"2374";2020-10-31;"A";"4";4,997736;"IPCA+"
"2375";2020-10-31;"A";"5";5,434642;"IPCA+"
"2376";2020-10-31;"A";"6";5,761351;"IPCA+"
"2377";2020-10-31;"A";"7";6,018045;"IPCA+"
"2378";2020-10-31;"A";"8";6,225359;"IPCA+"
"2379";2020-10-31;"A";"9";6,395785;"IPCA+"
"2380";2020-10-31;"A";"10";6,537646;"IPCA+"
"2381";2020-10-31;"A";"11";6,657103;"IPCA+"
"2382";2020-10-31;"A";"12";6,758671;"IPCA+"
"2383";2020-10-31;"A";"13";6,845733;"IPCA+"
"2384";2020-10-31;"A";"14";6,921085;"IPCA+"
"2385";2020-10-31;"A";"15";6,986835;"IPCA+"
"2386";2020-11-30;"A";"1";0,075255;"IPCA+"
"2387";2020-11-30;"A";"2";2,990767;"IPCA+"
"2388";2020-11-30;"A";"3";4,183561;"IPCA+"
"2389";2020-11-30;"A";"4";4,82642;"IPCA+"
"2390";2020-11-30;"A";"5";5,255256;"IPCA+"
"2391";2020-11-30;"A";"6";5,575842;"IPCA+"
"2392";2020-11-30;"A";"7";5,830224;"IPCA+"
"2393";2020-11-30;"A";"8";6,038694;"IPCA+"
"2394";2020-11-30;"A";"9";6,212726;"IPCA+"
"2395";2020-11-30;"A";"10";6,35987;"IPCA+"
"2396";2020-11-30;"A";"11";6,485446;"IPCA+"
"2397";2020-11-30;"A";"12";6,593584;"IPCA+"
"2398";2020-11-30;"A";"13";6,687112;"IPCA+"
"2399";2020-11-30;"A";"14";6,768842;"IPCA+"
"2400";2020-11-30;"A";"15";6,840416;"IPCA+"
"2401";2020-12-31;"A";"1";0,186027;"IPCA+"
"2402";2020-12-31;"A";"2";2,672033;"IPCA+"
"2403";2020-12-31;"A";"3";3,695507;"IPCA+"
"2404";2020-12-31;"A";"4";4,264179;"IPCA+"
"2405";2020-12-31;"A";"5";4,661107;"IPCA+"
"2406";2020-12-31;"A";"6";4,972706;"IPCA+"
"2407";2020-12-31;"A";"7";5,231589;"IPCA+"
"2408";2020-12-31;"A";"8";5,452585;"IPCA+"
"2409";2020-12-31;"A";"9";5,643822;"IPCA+"
"2410";2020-12-31;"A";"10";5,810464;"IPCA+"
"2411";2020-12-31;"A";"11";5,956142;"IPCA+"
"2412";2020-12-31;"A";"12";6,084268;"IPCA+"
"2413";2020-12-31;"A";"13";6,196992;"IPCA+"
"2414";2020-12-31;"A";"14";6,296883;"IPCA+"
"2415";2020-12-31;"A";"15";6,385414;"IPCA+"
"2416";2021-01-31;"A";"1";0,75838;"IPCA+"
"2417";2021-01-31;"A";"2";3,15034;"IPCA+"
"2418";2021-01-31;"A";"3";4,101155;"IPCA+"
"2419";2021-01-31;"A";"4";4,603367;"IPCA+"
"2420";2021-01-31;"A";"5";4,940721;"IPCA+"
"2421";2021-01-31;"A";"6";5,200803;"IPCA+"
"2422";2021-01-31;"A";"7";5,416093;"IPCA+"
"2423";2021-01-31;"A";"8";5,60055;"IPCA+"
"2424";2021-01-31;"A";"9";5,761435;"IPCA+"
"2425";2021-01-31;"A";"10";5,902846;"IPCA+"
"2426";2021-01-31;"A";"11";6,027694;"IPCA+"
"2427";2021-01-31;"A";"12";6,138361;"IPCA+"
"2428";2021-01-31;"A";"13";6,236586;"IPCA+"
"2429";2021-01-31;"A";"14";6,324171;"IPCA+"
"2430";2021-01-31;"A";"15";6,402389;"IPCA+"
"2431";2021-02-28;"A";"1";0,86799;"IPCA+"
"2432";2021-02-28;"A";"2";3,512981;"IPCA+"
"2433";2021-02-28;"A";"3";4,511037;"IPCA+"
"2434";2021-02-28;"A";"4";5,005104;"IPCA+"
"2435";2021-02-28;"A";"5";5,305449;"IPCA+"
"2436";2021-02-28;"A";"6";5,515284;"IPCA+"
"2437";2021-02-28;"A";"7";5,676526;"IPCA+"
"2438";2021-02-28;"A";"8";5,808301;"IPCA+"
"2439";2021-02-28;"A";"9";5,920583;"IPCA+"
"2440";2021-02-28;"A";"10";6,018572;"IPCA+"
"2441";2021-02-28;"A";"11";6,105675;"IPCA+"
"2442";2021-02-28;"A";"12";6,183805;"IPCA+"
"2443";2021-02-28;"A";"13";6,254461;"IPCA+"
"2444";2021-02-28;"A";"14";6,318658;"IPCA+"
"2445";2021-02-28;"A";"15";6,37705;"IPCA+"
"2446";2021-03-31;"A";"1";1,647589;"IPCA+"
"2447";2021-03-31;"A";"2";4,230292;"IPCA+"
"2448";2021-03-31;"A";"3";5,115487;"IPCA+"
"2449";2021-03-31;"A";"4";5,552804;"IPCA+"
"2450";2021-03-31;"A";"5";5,814683;"IPCA+"
"2451";2021-03-31;"A";"6";5,993335;"IPCA+"
"2452";2021-03-31;"A";"7";6,12677;"IPCA+"
"2453";2021-03-31;"A";"8";6,233448;"IPCA+"
"2454";2021-03-31;"A";"9";6,32287;"IPCA+"
"2455";2021-03-31;"A";"10";6,400323;"IPCA+"
"2456";2021-03-31;"A";"11";6,469058;"IPCA+"
"2457";2021-03-31;"A";"12";6,530906;"IPCA+"
"2458";2021-03-31;"A";"13";6,587179;"IPCA+"
"2459";2021-03-31;"A";"14";6,638699;"IPCA+"
"2460";2021-03-31;"A";"15";6,686223;"IPCA+"
"2461";2021-04-30;"A";"1";2,721274;"IPCA+"
"2462";2021-04-30;"A";"2";3,770286;"IPCA+"
"2463";2021-04-30;"A";"3";4,613571;"IPCA+"
"2464";2021-04-30;"A";"4";5,19448;"IPCA+"
"2465";2021-04-30;"A";"5";5,583872;"IPCA+"
"2466";2021-04-30;"A";"6";5,849772;"IPCA+"
"2467";2021-04-30;"A";"7";6,038042;"IPCA+"
"2468";2021-04-30;"A";"8";6,177074;"IPCA+"
"2469";2021-04-30;"A";"9";6,284278;"IPCA+"
"2470";2021-04-30;"A";"10";6,370499;"IPCA+"
"2471";2021-04-30;"A";"11";6,442443;"IPCA+"
"2472";2021-04-30;"A";"12";6,504539;"IPCA+"
"2473";2021-04-30;"A";"13";6,55958;"IPCA+"
"2474";2021-04-30;"A";"14";6,609558;"IPCA+"
"2475";2021-04-30;"A";"15";6,655633;"IPCA+"
"2476";2021-05-31;"A";"1";2,708417;"IPCA+"
"2477";2021-05-31;"A";"2";3,734569;"IPCA+"
"2478";2021-05-31;"A";"3";4,623779;"IPCA+"
"2479";2021-05-31;"A";"4";5,224888;"IPCA+"
"2480";2021-05-31;"A";"5";5,61508;"IPCA+"
"2481";2021-05-31;"A";"6";5,872244;"IPCA+"
"2482";2021-05-31;"A";"7";6,04753;"IPCA+"
"2483";2021-05-31;"A";"8";6,171939;"IPCA+"
"2484";2021-05-31;"A";"9";6,263722;"IPCA+"
"2485";2021-05-31;"A";"10";6,334194;"IPCA+"
"2486";2021-05-31;"A";"11";6,390541;"IPCA+"
"2487";2021-05-31;"A";"12";6,437163;"IPCA+"
"2488";2021-05-31;"A";"13";6,477107;"IPCA+"
"2489";2021-05-31;"A";"14";6,512541;"IPCA+"
"2490";2021-05-31;"A";"15";6,544648;"IPCA+"
"2491";2021-06-30;"A";"1";3,154955;"IPCA+"
"2492";2021-06-30;"A";"2";4,371705;"IPCA+"
"2493";2021-06-30;"A";"3";5,128047;"IPCA+"
"2494";2021-06-30;"A";"4";5,536788;"IPCA+"
"2495";2021-06-30;"A";"5";5,787358;"IPCA+"
"2496";2021-06-30;"A";"6";5,957416;"IPCA+"
"2497";2021-06-30;"A";"7";6,081991;"IPCA+"
"2498";2021-06-30;"A";"8";6,178678;"IPCA+"
"2499";2021-06-30;"A";"9";6,257415;"IPCA+"
"2500";2021-06-30;"A";"10";6,32387;"IPCA+"
"2501";2021-06-30;"A";"11";6,381633;"IPCA+"
"2502";2021-06-30;"A";"12";6,432922;"IPCA+"
"2503";2021-06-30;"A";"13";6,479445;"IPCA+"
"2504";2021-06-30;"A";"14";6,521957;"IPCA+"
"2505";2021-06-30;"A";"15";6,561227;"IPCA+"
"2506";2021-07-31;"A";"1";3,439508;"IPCA+"
"2507";2021-07-31;"A";"2";5,102262;"IPCA+"
"2508";2021-07-31;"A";"3";5,672385;"IPCA+"
"2509";2021-07-31;"A";"4";5,952073;"IPCA+"
"2510";2021-07-31;"A";"5";6,116138;"IPCA+"
"2511";2021-07-31;"A";"6";6,224189;"IPCA+"
"2512";2021-07-31;"A";"7";6,301288;"IPCA+"
"2513";2021-07-31;"A";"8";6,360154;"IPCA+"
"2514";2021-07-31;"A";"9";6,407322;"IPCA+"
"2515";2021-07-31;"A";"10";6,446488;"IPCA+"
"2516";2021-07-31;"A";"11";6,480243;"IPCA+"
"2517";2021-07-31;"A";"12";6,509891;"IPCA+"
"2518";2021-07-31;"A";"13";6,536341;"IPCA+"
"2519";2021-07-31;"A";"14";6,560369;"IPCA+"
"2520";2021-07-31;"A";"15";6,582394;"IPCA+"
"2521";2021-08-31;"A";"1";4,221004;"IPCA+"
"2522";2021-08-31;"A";"2";5,559894;"IPCA+"
"2523";2021-08-31;"A";"3";6,047605;"IPCA+"
"2524";2021-08-31;"A";"4";6,300592;"IPCA+"
"2525";2021-08-31;"A";"5";6,455436;"IPCA+"
"2526";2021-08-31;"A";"6";6,560861;"IPCA+"
"2527";2021-08-31;"A";"7";6,638423;"IPCA+"
"2528";2021-08-31;"A";"8";6,69896;"IPCA+"
"2529";2021-08-31;"A";"9";6,748421;"IPCA+"
"2530";2021-08-31;"A";"10";6,790381;"IPCA+"
"2531";2021-08-31;"A";"11";6,826884;"IPCA+"
"2532";2021-08-31;"A";"12";6,859275;"IPCA+"
"2533";2021-08-31;"A";"13";6,888424;"IPCA+"
"2534";2021-08-31;"A";"14";6,914933;"IPCA+"
"2535";2021-08-31;"A";"15";6,939207;"IPCA+"
"2536";2021-09-30;"A";"1";4,493846;"IPCA+"
"2537";2021-09-30;"A";"2";5,760457;"IPCA+"
"2538";2021-09-30;"A";"3";6,243922;"IPCA+"
"2539";2021-09-30;"A";"4";6,512659;"IPCA+"
"2540";2021-09-30;"A";"5";6,687076;"IPCA+"
"2541";2021-09-30;"A";"6";6,810433;"IPCA+"
"2542";2021-09-30;"A";"7";6,902398;"IPCA+"
"2543";2021-09-30;"A";"8";6,973647;"IPCA+"
"2544";2021-09-30;"A";"9";7,030475;"IPCA+"
"2545";2021-09-30;"A";"10";7,076767;"IPCA+"
"2546";2021-09-30;"A";"11";7,115268;"IPCA+"
"2547";2021-09-30;"A";"12";7,147774;"IPCA+"
"2548";2021-09-30;"A";"13";7,175567;"IPCA+"
"2549";2021-09-30;"A";"14";7,199502;"IPCA+"
"2550";2021-09-30;"A";"15";7,220403;"IPCA+"
"2551";2021-10-31;"A";"1";6,758105;"IPCA+"
"2552";2021-10-31;"A";"2";7,319383;"IPCA+"
"2553";2021-10-31;"A";"3";7,289321;"IPCA+"
"2554";2021-10-31;"A";"4";7,271033;"IPCA+"
"2555";2021-10-31;"A";"5";7,279279;"IPCA+"
"2556";2021-10-31;"A";"6";7,296719;"IPCA+"
"2557";2021-10-31;"A";"7";7,315265;"IPCA+"
"2558";2021-10-31;"A";"8";7,331902;"IPCA+"
"2559";2021-10-31;"A";"9";7,346072;"IPCA+"
"2560";2021-10-31;"A";"10";7,35801;"IPCA+"
"2561";2021-10-31;"A";"11";7,367928;"IPCA+"
"2562";2021-10-31;"A";"12";7,376373;"IPCA+"
"2563";2021-10-31;"A";"13";7,383591;"IPCA+"
"2564";2021-10-31;"A";"14";7,389814;"IPCA+"
"2565";2021-10-31;"A";"15";7,395146;"IPCA+"
"2566";2021-11-30;"A";"1";6,490004;"IPCA+"
"2567";2021-11-30;"A";"2";6,852084;"IPCA+"
"2568";2021-11-30;"A";"3";6,900834;"IPCA+"
"2569";2021-11-30;"A";"4";6,91216;"IPCA+"
"2570";2021-11-30;"A";"5";6,918051;"IPCA+"
"2571";2021-11-30;"A";"6";6,92633;"IPCA+"
"2572";2021-11-30;"A";"7";6,938814;"IPCA+"
"2573";2021-11-30;"A";"8";6,955167;"IPCA+"
"2574";2021-11-30;"A";"9";6,974328;"IPCA+"
"2575";2021-11-30;"A";"10";6,995635;"IPCA+"
"2576";2021-11-30;"A";"11";7,018125;"IPCA+"
"2577";2021-11-30;"A";"12";7,041077;"IPCA+"
"2578";2021-11-30;"A";"13";7,064079;"IPCA+"
"2579";2021-11-30;"A";"14";7,086723;"IPCA+"
"2580";2021-11-30;"A";"15";7,108737;"IPCA+"
"2581";2021-12-31;"A";"1";7,298036;"IPCA+"
"2582";2021-12-31;"A";"2";7,032171;"IPCA+"
"2583";2021-12-31;"A";"3";6,876964;"IPCA+"
"2584";2021-12-31;"A";"4";6,825502;"IPCA+"
"2585";2021-12-31;"A";"5";6,826967;"IPCA+"
"2586";2021-12-31;"A";"6";6,85468;"IPCA+"
"2587";2021-12-31;"A";"7";6,894147;"IPCA+"
"2588";2021-12-31;"A";"8";6,93751;"IPCA+"
"2589";2021-12-31;"A";"9";6,980442;"IPCA+"
"2590";2021-12-31;"A";"10";7,021125;"IPCA+"
"2591";2021-12-31;"A";"11";7,058384;"IPCA+"
"2592";2021-12-31;"A";"12";7,092167;"IPCA+"
"2593";2021-12-31;"A";"13";7,12244;"IPCA+"
"2594";2021-12-31;"A";"14";7,14953;"IPCA+"
"2595";2021-12-31;"A";"15";7,173728;"IPCA+"
"2596";2022-01-31;"A";"1";8,398809;"IPCA+"
"2597";2022-01-31;"A";"2";7,699967;"IPCA+"
"2598";2022-01-31;"A";"3";7,392235;"IPCA+"
"2599";2022-01-31;"A";"4";7,301805;"IPCA+"
"2600";2022-01-31;"A";"5";7,296987;"IPCA+"
"2601";2022-01-31;"A";"6";7,323951;"IPCA+"
"2602";2022-01-31;"A";"7";7,360576;"IPCA+"
"2603";2022-01-31;"A";"8";7,397507;"IPCA+"
"2604";2022-01-31;"A";"9";7,431535;"IPCA+"
"2605";2022-01-31;"A";"10";7,461435;"IPCA+"
"2606";2022-01-31;"A";"11";7,487441;"IPCA+"
"2607";2022-01-31;"A";"12";7,509821;"IPCA+"
"2608";2022-01-31;"A";"13";7,529197;"IPCA+"
"2609";2022-01-31;"A";"14";7,546079;"IPCA+"
"2610";2022-01-31;"A";"15";7,560732;"IPCA+"
"2611";2022-02-28;"A";"1";8,123697;"IPCA+"
"2612";2022-02-28;"A";"2";7,506234;"IPCA+"
"2613";2022-02-28;"A";"3";7,336033;"IPCA+"
"2614";2022-02-28;"A";"4";7,309981;"IPCA+"
"2615";2022-02-28;"A";"5";7,330149;"IPCA+"
"2616";2022-02-28;"A";"6";7,362756;"IPCA+"
"2617";2022-02-28;"A";"7";7,395994;"IPCA+"
"2618";2022-02-28;"A";"8";7,425728;"IPCA+"
"2619";2022-02-28;"A";"9";7,451308;"IPCA+"
"2620";2022-02-28;"A";"10";7,472932;"IPCA+"
"2621";2022-02-28;"A";"11";7,491192;"IPCA+"
"2622";2022-02-28;"A";"12";7,506654;"IPCA+"
"2623";2022-02-28;"A";"13";7,519851;"IPCA+"
"2624";2022-02-28;"A";"14";7,531149;"IPCA+"
"2625";2022-02-28;"A";"15";7,541046;"IPCA+"
"2626";2022-03-31;"A";"1";7,232589;"IPCA+"
"2627";2022-03-31;"A";"2";6,991347;"IPCA+"
"2628";2022-03-31;"A";"3";6,932113;"IPCA+"
"2629";2022-03-31;"A";"4";6,952303;"IPCA+"
"2630";2022-03-31;"A";"5";7,004094;"IPCA+"
"2631";2022-03-31;"A";"6";7,065131;"IPCA+"
"2632";2022-03-31;"A";"7";7,125398;"IPCA+"
"2633";2022-03-31;"A";"8";7,180624;"IPCA+"
"2634";2022-03-31;"A";"9";7,229463;"IPCA+"
"2635";2022-03-31;"A";"10";7,271979;"IPCA+"
"2636";2022-03-31;"A";"11";7,308721;"IPCA+"
"2637";2022-03-31;"A";"12";7,340521;"IPCA+"
"2638";2022-03-31;"A";"13";7,367972;"IPCA+"
"2639";2022-03-31;"A";"14";7,391958;"IPCA+"
"2640";2022-03-31;"A";"15";7,41297;"IPCA+"
"2641";2022-04-30;"A";"1";6,780573;"IPCA+"
"2642";2022-04-30;"A";"2";7,108571;"IPCA+"
"2643";2022-04-30;"A";"3";7,263712;"IPCA+"
"2644";2022-04-30;"A";"4";7,379043;"IPCA+"
"2645";2022-04-30;"A";"5";7,4781;"IPCA+"
"2646";2022-04-30;"A";"6";7,567244;"IPCA+"
"2647";2022-04-30;"A";"7";7,648472;"IPCA+"
"2648";2022-04-30;"A";"8";7,722605;"IPCA+"
"2649";2022-04-30;"A";"9";7,790386;"IPCA+"
"2650";2022-04-30;"A";"10";7,852219;"IPCA+"
"2651";2022-04-30;"A";"11";7,908306;"IPCA+"
"2652";2022-04-30;"A";"12";7,959398;"IPCA+"
"2653";2022-04-30;"A";"13";8,005641;"IPCA+"
"2654";2022-04-30;"A";"14";8,047669;"IPCA+"
"2655";2022-04-30;"A";"15";8,085823;"IPCA+"
"2656";2022-05-31;"A";"1";7,195051;"IPCA+"
"2657";2022-05-31;"A";"2";7,205962;"IPCA+"
"2658";2022-05-31;"A";"3";7,26028;"IPCA+"
"2659";2022-05-31;"A";"4";7,338009;"IPCA+"
"2660";2022-05-31;"A";"5";7,426166;"IPCA+"
"2661";2022-05-31;"A";"6";7,516833;"IPCA+"
"2662";2022-05-31;"A";"7";7,605013;"IPCA+"
"2663";2022-05-31;"A";"8";7,68812;"IPCA+"
"2664";2022-05-31;"A";"9";7,76488;"IPCA+"
"2665";2022-05-31;"A";"10";7,834753;"IPCA+"
"2666";2022-05-31;"A";"11";7,89801;"IPCA+"
"2667";2022-05-31;"A";"12";7,954871;"IPCA+"
"2668";2022-05-31;"A";"13";8,005825;"IPCA+"
"2669";2022-05-31;"A";"14";8,051601;"IPCA+"
"2670";2022-05-31;"A";"15";8,092531;"IPCA+"
